fold,block,repeat,rmse_increase,base_rmse,rmse_perm,n_test
8,Auxotroph type,4,0.0067348280316465205,0.015696066683203103,0.022430894714849624,75
8,Auxotroph type,5,0.015986570354462878,0.015696066683203103,0.03168263703766598,75
8,Auxotroph type,6,0.016073297293382676,0.015696066683203103,0.03176936397658578,75
8,Auxotroph type,7,0.013853566314108057,0.015696066683203103,0.02954963299731116,75
8,Auxotroph type,8,0.018525517216920823,0.015696066683203103,0.03422158390012393,75
8,Auxotroph type,9,0.017737262305641138,0.015696066683203103,0.03343332898884424,75
8,Prototroph growth,0,0.013913064190526497,0.015696066683203103,0.0296091308737296,75
8,Prototroph growth,1,0.01388155189519084,0.015696066683203103,0.029577618578393944,75
8,Prototroph growth,2,0.010875467831659862,0.015696066683203103,0.026571534514862966,75
8,Prototroph growth,3,0.01328813937697549,0.015696066683203103,0.028984206060178593,75
8,Prototroph growth,4,0.012483395911857206,0.015696066683203103,0.02817946259506031,75
8,Prototroph growth,5,0.012834393518577687,0.015696066683203103,0.02853046020178079,75
8,Prototroph growth,6,0.015089023525657705,0.015696066683203103,0.030785090208860808,75
8,Prototroph growth,7,0.013479444832071204,0.015696066683203103,0.029175511515274307,75
8,Prototroph growth,8,0.008170847814036528,0.015696066683203103,0.02386691449723963,75
8,Prototroph growth,9,0.011656099705397636,0.015696066683203103,0.02735216638860074,75
8,Environment,0,0.009191560099154627,0.015696066683203103,0.02488762678235773,75
8,Environment,1,0.0006721096472755463,0.015696066683203103,0.01636817633047865,75
8,Environment,2,0.007887240033592913,0.015696066683203103,0.023583306716796017,75
8,Environment,3,0.00889176853784298,0.015696066683203103,0.024587835221046083,75
8,Environment,4,0.0063480378981290615,0.015696066683203103,0.022044104581332165,75
8,Environment,5,0.013025503413408756,0.015696066683203103,0.02872157009661186,75
8,Environment,6,0.009442118377312025,0.015696066683203103,0.025138185060515128,75
8,Environment,7,0.0076976352444338494,0.015696066683203103,0.023393701927636953,75
8,Environment,8,0.011239121870793265,0.015696066683203103,0.02693518855399637,75
8,Environment,9,0.011314278070112347,0.015696066683203103,0.02701034475331545,75
8,Species,0,0.014393428307271337,0.015696066683203103,0.03008949499047444,75
8,Species,1,0.011387619122493052,0.015696066683203103,0.027083685805696155,75
8,Species,2,0.00898588606987202,0.015696066683203103,0.024681952753075123,75
8,Species,3,0.008910477976082198,0.015696066683203103,0.0246065446592853,75
8,Species,4,0.01042047282906823,0.015696066683203103,0.026116539512271334,75
8,Species,5,0.015144087308180086,0.015696066683203103,0.03084015399138319,75
8,Species,6,0.010206597417165113,0.015696066683203103,0.025902664100368216,75
8,Species,7,0.005796915496714329,0.015696066683203103,0.021492982179917432,75
8,Species,8,0.00423041982582267,0.015696066683203103,0.019926486509025773,75
8,Species,9,0.0053052404884078,0.015696066683203103,0.021001307171610903,75
8,AA requirements,0,0.0010926295805337126,0.015696066683203103,0.016788696263736816,75
8,AA requirements,1,0.0024165696978436235,0.015696066683203103,0.018112636381046727,75
8,AA requirements,2,0.001576318024863712,0.015696066683203103,0.017272384708066815,75
8,AA requirements,3,0.0018367142964808882,0.015696066683203103,0.01753278097968399,75
8,AA requirements,4,0.0017906044278119156,0.015696066683203103,0.01748667111101502,75
8,AA requirements,5,0.0012172282108664223,0.015696066683203103,0.016913294894069526,75
8,AA requirements,6,0.0015522758249058785,0.015696066683203103,0.017248342508108982,75
8,AA requirements,7,0.00221009927413195,0.015696066683203103,0.017906165957335053,75
8,AA requirements,8,0.0020905550585106555,0.015696066683203103,0.01778662174171376,75
8,AA requirements,9,0.0012415490258760147,0.015696066683203103,0.016937615709079118,75
9,Auxotroph type,0,0.01280624412084181,0.03513290447238579,0.0479391485932276,85
9,Auxotroph type,1,0.01024524071848576,0.03513290447238579,0.04537814519087155,85
9,Auxotroph type,2,0.00516566564876772,0.03513290447238579,0.04029857012115351,85
9,Auxotroph type,3,0.00863387736193974,0.03513290447238579,0.04376678183432553,85
9,Auxotroph type,4,0.007810134321812108,0.03513290447238579,0.0429430387941979,85
9,Auxotroph type,5,0.009665997413623367,0.03513290447238579,0.04479890188600916,85
9,Auxotroph type,6,0.006594328850443969,0.03513290447238579,0.04172723332282976,85
9,Auxotroph type,7,0.013566824523884968,0.03513290447238579,0.04869972899627076,85
9,Auxotroph type,8,0.010307694529296647,0.03513290447238579,0.04544059900168244,85
9,Auxotroph type,9,0.009650258333169168,0.03513290447238579,0.04478316280555496,85
9,Prototroph growth,0,0.0016484144033687212,0.03513290447238579,0.03678131887575451,85
9,Prototroph growth,1,0.0042678559654813625,0.03513290447238579,0.03940076043786715,85
9,Prototroph growth,2,0.0017263743865015835,0.03513290447238579,0.03685927885888737,85
9,Prototroph growth,3,0.0054538261195102924,0.03513290447238579,0.04058673059189608,85
9,Prototroph growth,4,0.005751178203220499,0.03513290447238579,0.04088408267560629,85
9,Prototroph growth,5,0.005552706407469216,0.03513290447238579,0.040685610879855005,85
9,Prototroph growth,6,0.0022759919389678807,0.03513290447238579,0.03740889641135367,85
9,Prototroph growth,7,0.008102272680044188,0.03513290447238579,0.04323517715242998,85
9,Prototroph growth,8,0.0018521754810878546,0.03513290447238579,0.036985079953473644,85
9,Prototroph growth,9,0.002811522818180888,0.03513290447238579,0.03794442729056668,85
9,Environment,0,0.00890176183147752,0.03513290447238579,0.04403466630386331,85
9,Environment,1,0.014911775872543637,0.03513290447238579,0.050044680344929426,85
9,Environment,2,0.007719981624168128,0.03513290447238579,0.04285288609655392,85
9,Environment,3,0.012489856865930273,0.03513290447238579,0.04762276133831606,85
9,Environment,4,0.009250834271277555,0.03513290447238579,0.044383738743663345,85
9,Environment,5,0.0077605420872742525,0.03513290447238579,0.04289344655966004,85
9,Environment,6,0.00886589791466498,0.03513290447238579,0.04399880238705077,85
9,Environment,7,0.011606344665863008,0.03513290447238579,0.0467392491382488,85
9,Environment,8,0.009814795471254613,0.03513290447238579,0.0449476999436404,85
9,Environment,9,0.010208975778594427,0.03513290447238579,0.04534188025098022,85
9,Species,0,0.007249671203460199,0.03513290447238579,0.04238257567584599,85
9,Species,1,0.009048652085494657,0.03513290447238579,0.04418155655788045,85
9,Species,2,0.006711006303752119,0.03513290447238579,0.04184391077613791,85
9,Species,3,0.006549257202830901,0.03513290447238579,0.04168216167521669,85
9,Species,4,0.004298029886212647,0.03513290447238579,0.039430934358598436,85
9,Species,5,0.004063830496929259,0.03513290447238579,0.03919673496931505,85
9,Species,6,0.005531271524254894,0.03513290447238579,0.040664175996640683,85
9,Species,7,0.003419880254154392,0.03513290447238579,0.03855278472654018,85
9,Species,8,0.004691092908260808,0.03513290447238579,0.0398239973806466,85
9,Species,9,0.010114251402051092,0.03513290447238579,0.04524715587443688,85
9,AA requirements,0,-0.0011573406054309343,0.03513290447238579,0.033975563866954855,85
9,AA requirements,1,-0.000167284138215526,0.03513290447238579,0.034965620334170264,85
9,AA requirements,2,-0.0014124188121309167,0.03513290447238579,0.03372048566025487,85
9,AA requirements,3,-0.0011969467917120821,0.03513290447238579,0.03393595768067371,85
9,AA requirements,4,-3.784481824628538e-05,0.03513290447238579,0.035095059654139504,85
9,AA requirements,5,-0.0003168142805561533,0.03513290447238579,0.034816090191829636,85
9,AA requirements,6,0.00038999373080888383,0.03513290447238579,0.035522898203194674,85
9,AA requirements,7,-0.000591936707277585,0.03513290447238579,0.034540967765108205,85
9,AA requirements,8,-0.0003891972417426476,0.03513290447238579,0.03474370723064314,85
9,AA requirements,9,9.691331422069516e-05,0.03513290447238579,0.035229817786606485,85
10,Auxotroph type,0,0.005207514369727273,0.024034021036134678,0.02924153540586195,67
10,Auxotroph type,1,0.00382547185380034,0.024034021036134678,0.027859492889935018,67
10,Auxotroph type,2,0.0037774280454580013,0.024034021036134678,0.02781144908159268,67
10,Auxotroph type,3,0.004646332652703391,0.024034021036134678,0.02868035368883807,67
10,Auxotroph type,4,0.0036894619185008186,0.024034021036134678,0.027723482954635496,67
10,Auxotroph type,5,0.0024508433725733483,0.024034021036134678,0.026484864408708026,67
10,Auxotroph type,6,0.0049974946680197176,0.024034021036134678,0.029031515704154395,67
10,Auxotroph type,7,0.003401109169113875,0.024034021036134678,0.027435130205248553,67
10,Auxotroph type,8,0.004938531580511829,0.024034021036134678,0.028972552616646507,67
10,Auxotroph type,9,0.004951886891817876,0.024034021036134678,0.028985907927952553,67
10,Prototroph growth,0,0.00021247110024220917,0.024034021036134678,0.024246492136376887,67
10,Prototroph growth,1,0.00022350731757042608,0.024034021036134678,0.024257528353705104,67
10,Prototroph growth,2,-0.0014749266068050625,0.024034021036134678,0.022559094429329615,67
10,Prototroph growth,3,4.044633172634732e-05,0.024034021036134678,0.024074467367861025,67
10,Prototroph growth,4,-0.0007500433571506135,0.024034021036134678,0.023283977678984064,67
10,Prototroph growth,5,0.0018214878810375035,0.024034021036134678,0.02585550891717218,67
10,Prototroph growth,6,3.686649209071191e-05,0.024034021036134678,0.02407088752822539,67
10,Prototroph growth,7,0.00026910170604240585,0.024034021036134678,0.024303122742177084,67
10,Prototroph growth,8,0.0019381799718550669,0.024034021036134678,0.025972201007989745,67
10,Prototroph growth,9,0.0016706032305215113,0.024034021036134678,0.02570462426665619,67
10,Environment,0,0.002767984978526466,0.024034021036134678,0.026802006014661144,67
10,Environment,1,-0.0016665425827566624,0.024034021036134678,0.022367478453378015,67
10,Environment,2,0.003579483593589859,0.024034021036134678,0.027613504629724537,67
10,Environment,3,-0.0004826994243788754,0.024034021036134678,0.023551321611755802,67
10,Environment,4,0.002069529048998292,0.024034021036134678,0.02610355008513297,67
10,Environment,5,0.003378722441568331,0.024034021036134678,0.02741274347770301,67
10,Environment,6,0.0001726689535722116,0.024034021036134678,0.02420668998970689,67
10,Environment,7,0.0037938650387812356,0.024034021036134678,0.027827886074915913,67
10,Environment,8,0.003535021558647742,0.024034021036134678,0.02756904259478242,67
10,Environment,9,0.0031804510120908187,0.024034021036134678,0.027214472048225496,67
10,Species,0,0.006882313949242734,0.024034021036134678,0.030916334985377412,67
10,Species,1,0.0025940927285874743,0.024034021036134678,0.026628113764722152,67
10,Species,2,0.006391144614455561,0.024034021036134678,0.03042516565059024,67
10,Species,3,0.005596744811460799,0.024034021036134678,0.029630765847595476,67
10,Species,4,0.0030771708392275075,0.024034021036134678,0.027111191875362185,67
10,Species,5,0.0032437068939314036,0.024034021036134678,0.02727772793006608,67
10,Species,6,0.0037016091551337928,0.024034021036134678,0.02773563019126847,67
10,Species,7,0.008806189019975364,0.024034021036134678,0.03284021005611004,67
10,Species,8,0.007719426219947766,0.024034021036134678,0.031753447256082444,67
10,Species,9,0.0046177463554056795,0.024034021036134678,0.028651767391540357,67
10,AA requirements,0,0.0026621409641683115,0.024034021036134678,0.02669616200030299,67
10,AA requirements,1,0.0020606384817040205,0.024034021036134678,0.026094659517838698,67
10,AA requirements,2,0.001281658996122391,0.024034021036134678,0.02531568003225707,67
10,AA requirements,3,0.0010427513257062794,0.024034021036134678,0.025076772361840957,67
10,AA requirements,4,0.0025122501473439467,0.024034021036134678,0.026546271183478624,67
10,AA requirements,5,0.0027728975780116037,0.024034021036134678,0.02680691861414628,67
10,AA requirements,6,0.0027513442671323364,0.024034021036134678,0.026785365303267014,67
10,AA requirements,7,0.0024353686781315755,0.024034021036134678,0.026469389714266253,67
10,AA requirements,8,0.0017249964322837187,0.024034021036134678,0.025759017468418396,67
10,AA requirements,9,0.0008420669048499994,0.024034021036134678,0.024876087940984677,67
11,Auxotroph type,0,0.006110779754059416,0.01845946223534699,0.024570241989406407,95
11,Auxotroph type,1,0.008472635150742855,0.01845946223534699,0.026932097386089846,95
11,Auxotroph type,2,0.008539629511279949,0.01845946223534699,0.02699909174662694,95
11,Auxotroph type,3,0.008131832862717327,0.01845946223534699,0.026591295098064318,95
11,Auxotroph type,4,0.006236702662551597,0.01845946223534699,0.02469616489789859,95
11,Auxotroph type,5,0.007971494448721896,0.01845946223534699,0.026430956684068887,95
11,Auxotroph type,6,0.0083014825582238,0.01845946223534699,0.02676094479357079,95
11,Auxotroph type,7,0.007621760790703282,0.01845946223534699,0.026081223026050274,95
11,Auxotroph type,8,0.009984830224272781,0.01845946223534699,0.028444292459619772,95
11,Auxotroph type,9,0.008962748386701445,0.01845946223534699,0.027422210622048436,95
11,Prototroph growth,0,0.0014615639938284596,0.01845946223534699,0.01992102622917545,95
11,Prototroph growth,1,0.0034763336905578,0.01845946223534699,0.02193579592590479,95
11,Prototroph growth,2,0.0005589285590981395,0.01845946223534699,0.01901839079444513,95
11,Prototroph growth,3,0.0009177324320494874,0.01845946223534699,0.01937719466739648,95
11,Prototroph growth,4,0.0026402981495580735,0.01845946223534699,0.021099760384905065,95
11,Prototroph growth,5,-0.0006752084172787116,0.01845946223534699,0.01778425381806828,95
11,Prototroph growth,6,0.00038567711890192743,0.01845946223534699,0.01884513935424892,95
11,Prototroph growth,7,6.63532409080729e-05,0.01845946223534699,0.018525815476255064,95
11,Prototroph growth,8,0.0006834655189358156,0.01845946223534699,0.019142927754282807,95
11,Prototroph growth,9,0.0025333914633277194,0.01845946223534699,0.02099285369867471,95
11,Environment,0,0.007143025741983278,0.01845946223534699,0.02560248797733027,95
11,Environment,1,0.006317220791241012,0.01845946223534699,0.024776683026588003,95
11,Environment,2,0.008632681764460495,0.01845946223534699,0.027092143999807486,95
11,Environment,3,0.009188878945834356,0.01845946223534699,0.027648341181181348,95
11,Environment,4,0.009475572495402242,0.01845946223534699,0.027935034730749233,95
11,Environment,5,0.008156130050703501,0.01845946223534699,0.026615592286050493,95
11,Environment,6,0.007258801146889593,0.01845946223534699,0.025718263382236584,95
11,Environment,7,0.010986101651382644,0.01845946223534699,0.029445563886729635,95
11,Environment,8,0.005772942742615073,0.01845946223534699,0.024232404977962065,95
11,Environment,9,0.010983472471899621,0.01845946223534699,0.029442934707246612,95
11,Species,0,0.009556703851833478,0.01845946223534699,0.02801616608718047,95
11,Species,1,0.013131082411255528,0.01845946223534699,0.03159054464660252,95
11,Species,2,0.0069533412204933545,0.01845946223534699,0.025412803455840346,95
11,Species,3,0.011855538546853627,0.01845946223534699,0.03031500078220062,95
11,Species,4,0.010181713544662293,0.01845946223534699,0.028641175780009284,95
11,Species,5,0.007536385318679676,0.01845946223534699,0.025995847554026667,95
11,Species,6,0.0076939205914868525,0.01845946223534699,0.026153382826833844,95
11,Species,7,0.009134793622659787,0.01845946223534699,0.02759425585800678,95
11,Species,8,0.007122023026548643,0.01845946223534699,0.025581485261895635,95
11,Species,9,0.00951166495103346,0.01845946223534699,0.02797112718638045,95
11,AA requirements,0,0.0013590836955590518,0.01845946223534699,0.019818545930906043,95
11,AA requirements,1,0.001324183662676167,0.01845946223534699,0.01978364589802316,95
11,AA requirements,2,0.000976144738833281,0.01845946223534699,0.019435606974180272,95
11,AA requirements,3,0.0014524162653018584,0.01845946223534699,0.01991187850064885,95
